contact_id,flow_group,question_key,llm_question_text,user_answer_raw,user_answer_mapped,user_answer_mapped_by_human,question_ts,answer_ts,response_latency_seconds
567895391,dma,dma-pre-assessment-4,"Almost done!
*I feel that I can do things to improve my health.*

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",e,I strongly agree 👍👍,I strongly agree 👍👍,2025-09-11 10:35:04,2025-09-11 10:35:24,21
567895391,dma,dma-pre-assessment-5,"I feel that I can find information about my health from other places, not just a health worker. ⭐

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",c,I'm not sure,I'm not sure,2025-09-11 10:35:25,2025-09-11 10:35:52,27
568008549,dma,dma-pre-assessment-1,"How much do you agree or disagree with this statement: *I feel like I can make decisions about my health.*

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",B,I disagree 👎,I disagree 👎,2025-09-11 19:41:12,2025-09-11 19:41:44,32
568008549,dma,dma-pre-assessment-2,"I feel like I can talk about my health issues with a health worker.

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",D,I strongly disagree 👎👎,I agree 👍,2025-09-11 19:41:45,2025-09-11 19:42:03,18
568008549,dma,dma-pre-assessment-3,"Since becoming pregnant, I feel that I can disagree with a health worker about my treatment plan.

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",C,I'm not sure,I'm not sure,2025-09-11 19:42:04,2025-09-11 19:42:47,43
568008549,dma,dma-pre-assessment-4,"Almost done! *I feel that I can do things to improve my health.*

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",D,I disagree 👎, I agree 👍,2025-09-11 19:42:48,2025-09-11 19:43:11,22
568008549,dma,dma-pre-assessment-5,"And the last one ⭐ *Do you feel that you can find information about your health from other places, not just a health worker?*

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",D,I disagree 👎,I agree 👍,2025-09-11 19:43:12,2025-09-11 19:43:47,35
568209038,dma,dma-pre-assessment-1,"How much do you agree or disagree with this statement: *I feel like I can make decisions about my health.*

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",A,I strongly disagree 👎👎,I strongly disagree 👎👎,2025-09-12 7:30:28,2025-09-12 7:30:50,22
568209038,dma,dma-pre-assessment-2,"I feel like I can talk about my health issues with a health worker.

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",D,I disagree 👎,I agree 👍,2025-09-12 7:30:50,2025-09-12 7:31:06,16
568209038,dma,dma-pre-assessment-3,"I feel that I can disagree with a health worker about my treatment plan.

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",A,I strongly disagree 👎👎,I strongly disagree 👎👎,2025-09-12 7:31:07,2025-09-12 7:31:26,19
568209038,dma,dma-pre-assessment-4,"Almost done! *I feel that I can do things to improve my health.*

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",E,I strongly disagree 👎👎,I strongly disagree 👎👎,2025-09-12 7:31:27,2025-09-12 7:31:51,25
568209038,dma,dma-pre-assessment-5,"Since becoming pregnant, I feel that I can find information about my health from other places, not just a health worker. ⭐

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",B,I disagree 👎,I disagree 👎,2025-09-12 7:31:52,2025-09-12 7:32:21,28
572343048,dma,dma-pre-assessment-1,"How much do you agree or disagree with this statement: *I feel like I can make decisions about my health.*

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",e,I strongly agree 👍👍,I strongly agree 👍👍,2025-09-19 8:42:43,2025-09-19 8:43:19,35
572343048,dma,dma-pre-assessment-2,"Since becoming pregnant, I feel like I can talk about my health issues with a health worker.

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",e,I strongly agree 👍👍,I strongly agree 👍👍,2025-09-19 8:43:20,2025-09-19 8:43:37,18
572343048,dma,dma-pre-assessment-3,"I feel that I can disagree with a health worker about my treatment plan.

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",b,I disagree 👎,I disagree 👎,2025-09-19 8:43:38,2025-09-19 8:44:03,25
572343048,dma,dma-pre-assessment-4,"Almost done! *I feel that I can do things to improve my health.*

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",e,I strongly agree 👍👍,I strongly agree 👍👍,2025-09-19 8:44:04,2025-09-19 8:44:24,20
572343048,dma,dma-pre-assessment-5,"And the last one ⭐ *I feel that I can find information about my health from other places, not just a health worker.*

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",d,I agree 👍,I agree 👍,2025-09-19 8:44:25,2025-09-19 8:44:55,31
573232416,dma,dma-pre-assessment-1,"How much do you agree or disagree with this statement: *I feel like I can make decisions about my health.*

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",D,I disagree 👎,I agree 👍,2025-09-22 9:43:34,2025-09-22 9:44:06,32
573232416,dma,dma-pre-assessment-2,"I feel like I can talk about my health issues with a health worker.

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",D,I disagree 👎,I agree 👍,2025-09-22 9:44:07,2025-09-22 9:44:26,18
574399235,dma,dma-pre-assessment-1,"How much do you agree or disagree with this statement: *I feel like I can make decisions about my health.*

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",D,I disagree 👎,I agree 👍,2025-09-25 8:20:22,2025-09-25 8:20:54,32
574399235,dma,dma-pre-assessment-2,"How about this one? 

*I feel like I can talk about my health issues with a health worker.*

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",E,I strongly disagree 👎👎,I strongly agree 👍👍,2025-09-25 8:20:55,2025-09-25 8:21:14,19
574399235,dma,dma-pre-assessment-3,"I feel that I can disagree with a health worker about my treatment plan.

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",B,I disagree 👎,I disagree 👎,2025-09-25 8:21:14,2025-09-25 8:21:38,24
574399235,dma,dma-pre-assessment-4,"Almost done! *I feel that I can do things to improve my health.*

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",D,I disagree 👎,I agree 👍,2025-09-25 8:21:39,2025-09-25 8:21:59,20
574399235,dma,dma-pre-assessment-5,"And the last one ⭐ 
*I feel that I can find information about my health from other places, not just a health worker.*

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",B,I disagree 👎,I disagree 👎,2025-09-25 8:21:59,2025-09-25 8:22:16,17
575696079,dma,dma-pre-assessment-1,"How much do you agree or disagree with this statement: *I feel like I can make decisions about my health.*

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",e,I strongly agree 👍👍,I strongly agree 👍👍,2025-09-29 9:46:15,2025-09-29 9:46:44,29
575696079,dma,dma-pre-assessment-2,"I feel like I can talk about my health issues with a health worker.

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",e,I strongly agree 👍👍,I strongly agree 👍👍,2025-09-29 9:46:45,2025-09-29 9:47:12,27
575696079,dma,dma-pre-assessment-3,"I feel that I can disagree with a health worker about my treatment plan.

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",d,I agree 👍,I agree 👍,2025-09-29 9:47:13,2025-09-29 9:47:48,35
575696079,dma,dma-pre-assessment-4,"Almost done! *I feel that I can do things to improve my health.*

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",d,I agree 👍,I agree 👍,2025-09-29 9:47:49,2025-09-29 9:48:14,25
575696079,dma,dma-pre-assessment-5,"And the last one ⭐: *I feel that I can find information about my health from other places, not just a health worker.*

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",e,I strongly agree 👍👍,I strongly agree 👍👍,2025-09-29 9:48:15,2025-09-29 9:48:32,17
576254609,dma,dma-pre-assessment-1,"How much do you agree or disagree with this statement: *I feel like I can make decisions about my health.*

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",d,I agree 👍,I agree 👍,2025-10-01 4:21:30,2025-10-01 4:22:20,50
576254609,dma,dma-pre-assessment-2,"I feel like I can talk about my health issues with a health worker.

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",e,I strongly agree 👍👍,I strongly agree 👍👍,2025-10-01 4:22:21,2025-10-01 4:22:50,29
576254609,dma,dma-pre-assessment-3,"I feel that I can disagree with a health worker about my treatment plan.

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",a,I strongly disagree 👎👎,I strongly disagree 👎👎,2025-10-01 4:22:51,2025-10-01 4:23:45,55
576254609,dma,dma-pre-assessment-4,"Almost done! *I feel that I can do things to improve my health.*

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",a,I strongly disagree 👎👎,I strongly disagree 👎👎,2025-10-01 4:23:46,2025-10-01 4:24:07,22
576254609,dma,dma-pre-assessment-5,"And the last one ⭐ *I feel that I can find information about my health from other places, not just a health worker.*

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",b,I disagree 👎,I disagree 👎,2025-10-01 4:24:08,2025-10-01 4:24:36,29
579045721,dma,dma-pre-assessment-1,"How much do you agree or disagree with this statement: *I feel like I can make decisions about my health.*

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",E,I strongly disagree 👎👎,I strongly agree 👍👍,2025-10-03 8:52:18,2025-10-03 8:52:39,21
579045721,dma,dma-pre-assessment-2,"Since becoming pregnant, I feel like I can talk about my health issues with a health worker.

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",D,I disagree 👎,I agree 👍,2025-10-03 8:52:39,2025-10-03 8:52:57,17
579045721,dma,dma-pre-assessment-3,"I feel that I can disagree with a health worker about my treatment plan.

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",C,I'm not sure,I'm not sure,2025-10-03 8:52:57,2025-10-03 8:53:14,17
579045721,dma,dma-pre-assessment-4,"Almost done! *I feel that I can do things to improve my health.*

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",D,I disagree 👎,I agree 👍,2025-10-03 8:53:15,2025-10-03 8:53:31,16
579045721,dma,dma-pre-assessment-5,"I feel that I can find information about my health from other places, not just a health worker.*

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",C,I'm not sure,I'm not sure,2025-10-03 8:53:31,2025-10-03 8:53:44,12
579128238,dma,dma-pre-assessment-1,"How much do you agree or disagree with this statement: *I feel like I can make decisions about my health.*

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",d,I agree 👍,I agree 👍,2025-10-03 15:39:39,2025-10-03 15:40:13,33
579128238,dma,dma-pre-assessment-2,"I feel like I can talk about my health issues with a health worker.

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",d,I agree 👍,I agree 👍,2025-10-03 15:40:14,2025-10-03 15:40:37,23
579128238,dma,dma-pre-assessment-3,"I feel that I can disagree with a health worker about my treatment plan.

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",c,I'm not sure,I'm not sure,2025-10-03 15:40:37,2025-10-03 15:41:06,29
579128238,dma,dma-pre-assessment-4,"Almost done! *I feel that I can do things to improve my health.*

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",d,I agree 👍,I agree 👍,2025-10-03 15:41:07,2025-10-03 15:41:34,27
579128238,dma,dma-pre-assessment-5,"And the last one ⭐ *Do you feel that you can find information about your health from other places, not just a health worker?*

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",c,I'm not sure,I'm not sure,2025-10-03 15:41:35,2025-10-03 15:42:10,35
580142766,dma,dma-pre-assessment-1,"How much do you agree or disagree with this statement: *I feel like I can make decisions about my health.*

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",e,I strongly agree 👍👍,I strongly agree 👍👍,2025-10-07 8:33:16,2025-10-07 8:33:40,24
580142766,dma,dma-pre-assessment-2,"Since you're considering talking about your health issues, how do you feel about discussing them with a health worker?

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",e,I strongly agree 👍👍,I strongly agree 👍👍,2025-10-07 8:33:41,2025-10-07 8:34:09,28
580142766,dma,dma-pre-assessment-3,"I feel that I can disagree with a health worker about my treatment plan.

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",C,I'm not sure,I'm not sure,2025-10-07 8:34:09,2025-10-07 8:34:43,33
580142766,dma,dma-pre-assessment-4,"Sorry something went wrong with the service. Reply to this message to try again.
",E,I strongly disagree 👎👎,I strongly agree 👍👍,2025-10-07 8:35:09,2025-10-07 8:35:29,20
580142766,dma,dma-pre-assessment-5,"And the last one ⭐ Do you feel that you can find information about your health from other places, not just a health worker?

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",b,I disagree 👎,I disagree 👎,2025-10-07 8:35:30,2025-10-07 8:36:02,32
582352017,dma,dma-pre-assessment-1,"How much do you agree or disagree with this statement: *I feel like I can make decisions about my health.*

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",D,I disagree 👎,I agree 👍,2025-10-08 9:38:47,2025-10-08 9:39:07,21
582352017,dma,dma-pre-assessment-2,"Since becoming pregnant, how about this one? *I feel like I can talk about my health issues with a health worker.*

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",E,I strongly disagree 👎👎,I strongly agree 👍👍,2025-10-08 9:39:08,2025-10-08 9:39:26,19
582352017,dma,dma-pre-assessment-3,"I feel that I can disagree with a health worker about my treatment plan.

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",A,I strongly disagree 👎👎,I strongly disagree 👎👎,2025-10-08 9:39:27,2025-10-08 9:40:18,51
582352017,dma,dma-pre-assessment-4,"Almost done! *I feel that I can do things to improve my health.*

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",D,I disagree 👎,I agree 👍,2025-10-08 9:40:18,2025-10-08 9:40:41,23
582352017,dma,dma-pre-assessment-5,"And the last one ⭐ 

*I feel that I can find information about my health from other places, not just a health worker.*

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",A,I strongly disagree 👎👎,I strongly disagree 👎👎,2025-10-08 9:40:42,2025-10-08 9:40:55,13
582932532,dma,dma-pre-assessment-1,"How much do you agree or disagree with this statement: *I feel like I can make decisions about my health.*

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",a,I strongly disagree 👎👎,I strongly disagree 👎👎,2025-10-10 6:02:27,2025-10-10 6:02:56,29
582932532,dma,dma-pre-assessment-2,"Since you feel like you can talk about your health issues with a health worker, how about this one? *I feel like I can talk about my health issues with a health worker.*

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",e,I strongly agree 👍👍,I strongly agree 👍👍,2025-10-10 6:02:57,2025-10-10 6:03:35,39
582932532,dma,dma-pre-assessment-3,"I feel that I can disagree with a health worker about my treatment plan.

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",e,I strongly agree 👍👍,I strongly agree 👍👍,2025-10-10 6:03:36,2025-10-10 6:03:59,23
582932532,dma,dma-pre-assessment-4,"Almost done! *I feel that I can do things to improve my health.*

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",e,I strongly agree 👍👍,I strongly agree 👍👍,2025-10-10 6:03:59,2025-10-10 6:04:20,20
582932532,dma,dma-pre-assessment-5,"I feel that I can find information about my health from other places, not just a health worker.

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",d,I agree 👍,I agree 👍,2025-10-10 6:04:21,2025-10-10 6:04:38,17
587245880,dma,dma-pre-assessment-1,"How much do you agree or disagree with this statement: *I feel like I can make decisions about my health.*

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",d,I agree 👍,I agree 👍,2025-10-18 5:12:36,2025-10-18 5:13:31,55
587245880,dma,dma-pre-assessment-2,"Since becoming pregnant, how about this one? *I feel like I can talk about my health issues with a health worker.*

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",d,I agree 👍,I agree 👍,2025-10-18 5:13:31,2025-10-18 5:14:11,40
587245880,dma,dma-pre-assessment-3,"I feel that I can disagree with a health worker about my treatment plan.

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",b,I disagree 👎,I disagree 👎,2025-10-18 5:14:12,2025-10-18 5:14:51,39
587245880,dma,dma-pre-assessment-4,"Almost done! *Do you feel that you can do things to improve your health?*

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",e,I strongly agree 👍👍,I strongly agree 👍👍,2025-10-18 5:14:52,2025-10-18 5:15:18,27
587245880,dma,dma-pre-assessment-5,"I feel that I can find information about my health from other places, not just a health worker. ⭐

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",b,I disagree 👎,I disagree 👎,2025-10-18 5:15:19,2025-10-18 5:15:59,41
587375452,dma,dma-pre-assessment-1,"How much do you agree or disagree with this statement: *I feel like I can make decisions about my health.*

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",b,I disagree 👎,I disagree 👎,2025-10-18 7:29:36,2025-10-18 7:30:05,29
587375452,dma,dma-pre-assessment-2,"I feel like I can talk about my health issues with a health worker.

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",D,I disagree 👎,I agree 👍,2025-10-18 7:30:06,2025-10-18 7:30:37,32
587375452,dma,dma-pre-assessment-3,"I feel that I can disagree with a health worker about my treatment plan.

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",D,I disagree 👎,I agree 👍,2025-10-18 7:30:38,2025-10-18 7:31:12,33
587375452,dma,dma-pre-assessment-4,"Almost done! *I feel that I can do things to improve my health.*

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",D,I disagree 👎,I agree 👍,2025-10-18 7:31:12,2025-10-18 7:31:40,27
587375452,dma,dma-pre-assessment-5,"Sorry, we don't understand your answer! Please try again.

Thank you for answering those!

Your answers show that you don't feel very confident making decisions about your health.

Don't worry! MomConnect is here to help you be more confident ⭐

Type 'Next' to continue

Please reply with the letter corresponding to your answer.",a,I strongly disagree 👎👎,I strongly disagree 👎👎,2025-10-19 7:35:25,2025-10-19 7:35:56,30
587888173,dma,dma-pre-assessment-1,"How much do you agree or disagree with this statement: *I feel like I can make decisions about my health.*

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",e,I strongly agree 👍👍,I strongly agree 👍👍,2025-10-20 10:29:25,2025-10-20 10:30:26,62
587888173,dma,dma-pre-assessment-2,"I feel like I can talk about my health issues with a health worker.

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",e,I strongly agree 👍👍,I strongly agree 👍👍,2025-10-20 10:30:27,2025-10-20 10:30:46,19
587888173,dma,dma-pre-assessment-3,"I feel that I can disagree with a health worker about my treatment plan.

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",b,I disagree 👎,I disagree 👎,2025-10-20 10:30:47,2025-10-20 10:31:03,16
587888173,dma,dma-pre-assessment-4,"Almost done! *I feel that I can do things to improve my health.*

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",E,I strongly disagree 👎👎,I strongly agree 👍👍,2025-10-20 10:31:04,2025-10-20 10:31:21,17
587888173,dma,dma-pre-assessment-5,"And the last one ⭐: *I feel that I can find information about my health from other places, not just a health worker.*

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",C,I'm not sure,I'm not sure,2025-10-20 10:31:21,2025-10-20 10:31:34,12
587973630,dma,dma-pre-assessment-1,"How much do you agree or disagree with this statement: *I feel like I can make decisions about my health.*

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",e,I strongly agree 👍👍,I strongly agree 👍👍,2025-10-20 18:57:03,2025-10-20 18:57:32,28
587973630,dma,dma-pre-assessment-2,"I feel like I can talk about my health issues with a health worker.

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",e,I strongly agree 👍👍,I strongly agree 👍👍,2025-10-20 18:57:32,2025-10-20 18:57:53,20
587973630,dma,dma-pre-assessment-3,"I feel that I can disagree with a health worker about my treatment plan.

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",d,I agree 👍,I agree 👍,2025-10-20 18:57:54,2025-10-20 18:58:12,19
587973630,dma,dma-pre-assessment-4,"Almost done! *I feel that I can do things to improve my health.*

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",e,I strongly agree 👍👍,I strongly agree 👍👍,2025-10-20 18:58:13,2025-10-20 18:58:32,19
587973630,dma,dma-pre-assessment-5,"I feel that I can find information about my health from other places, not just a health worker.

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",e,I strongly agree 👍👍,I strongly agree 👍👍,2025-10-20 18:58:33,2025-10-20 18:58:54,21
591140307,dma,dma-pre-assessment-1,"How much do you agree or disagree with this statement: *I feel like I can make decisions about my health.*

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",C,I'm not sure,I'm not sure,2025-10-24 12:01:51,2025-10-24 12:02:22,31
591140307,dma,dma-pre-assessment-2,"Since you are considering talking about your health issues, do you feel like you can talk about them with a health worker?

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",C,I'm not sure,I'm not sure,2025-10-24 12:02:22,2025-10-24 12:02:52,29
591140307,dma,dma-pre-assessment-3,"I feel that I can disagree with a health worker about my treatment plan.

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",C,I'm not sure,I'm not sure,2025-10-24 12:02:52,2025-10-24 12:03:25,33
591140307,dma,dma-pre-assessment-4,"Almost done! Do you feel that you can do things to improve your health?

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",C,I'm not sure,I'm not sure,2025-10-24 12:03:26,2025-10-24 12:03:47,21
591140307,dma,dma-pre-assessment-5,"And the last one ⭐

*I feel that I can find information about my health from other places, not just a health worker.*

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",C,I'm not sure,I'm not sure,2025-10-24 12:03:48,2025-10-24 12:04:08,20
557461212,anc,seen_yes,We'd love to hear about your check-up. Do you have a couple of minutes to share how it went?,Yes,YES,YES,2025-09-07 7:08:47,2025-09-07 7:09:08,21
557461212,anc,q_bp,Was your blood pressure taken during this check-up?,Yes,YES,YES,2025-09-07 7:09:08,2025-09-07 7:09:20,11
557461212,anc,q_experience,"How would you rate your overall experience during the check-up?

a. Very good
b. Good
c. OK
d. Bad
e. Very bad",A,EXP_VERY_GOOD,EXP_VERY_GOOD,2025-09-07 7:09:20,2025-09-07 7:09:51,31
557461212,anc,good,Thank you for your valuable input. Just two more questions to go. Your answers will help us improve services for pregnant women in South Africa. Are you ready to continue?,Yes,YES,YES,2025-09-07 7:09:52,2025-09-07 7:10:12,20
557461212,anc,q_visit_good,"During your clinic visit, if there was anything that made you feel uncomfortable or caused you the biggest problem, please let us know what it was:",Okay,NO,NO,2025-09-07 7:10:13,2025-09-07 7:10:29,16
557461212,anc,q_seen,Did a health worker see you during your pregnancy check-up?,Yes,YES,YES,2025-10-28 6:26:39,2025-10-28 6:26:59,20
561357164,anc,q_challenges_other_text,"While things went OK during your recent visit, we understand that attending these check-ups can sometimes be challenging. If you faced any difficulties, what was your *biggest challenge*?",I felt like I didnt get a thorough check up,I felt like I didnt get a thorough check up,I felt like I didnt get a thorough check up,2025-10-18 6:23:53,2025-10-18 6:24:48,55
561357164,anc,q_seen,"Great to hear you had your pregnancy check-up. Before we proceed, feel free to share your experience in your own words. If you have any questions about this study, you can ask at any time. Did a health worker attend to you during the check-up?",Yes,YES,YES,2025-11-01 6:32:54,2025-11-01 6:33:09,15
561357164,anc,seen_yes,We'd love to know how your check-up went. Can you spare 2 minutes to share about it?,Yes,YES,YES,2025-11-01 6:33:10,2025-11-01 6:33:18,8
561357164,anc,q_bp,Were you able to have your blood pressure taken during your check-up?,Yes,YES,YES,2025-11-01 7:35:23,2025-11-01 7:35:32,8
561357164,anc,q_experience,"How would you rate your overall experience at the check-up?

a. Very good
b. Good
c. OK
d. Bad
e. Very bad",B,EXP_GOOD,EXP_GOOD,2025-11-01 7:35:33,2025-11-01 7:35:42,9
